Fecha;Recurso;Código Agente;Tipo de Generación;Combustible por defecto;Tipo de Despacho;Capacidad Efectiva Neta kW
2012-12-16;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-12-16;CENTRAL CASTILLA 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;1000
2012-12-16;CHARQUITO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-12-16;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1000000
2012-12-16;CIMARRON;TMRG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-12-16;CURRUCUCUES;FACG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1250
2012-12-16;EL BOSQUE;ERCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2280
2012-12-16;EL LIMONAR;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-12-16;EL MORRO 1;TMRG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;EL MORRO 2;TMRG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;ESMERALDA;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;30000
2012-12-16;FLORES 1;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;160000
2012-12-16;FLORES 4B;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;450000
2012-12-16;FLORIDA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;GUACAICA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-12-16;GUAJIRA 1;GECG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;145000
2012-12-16;GUAJIRA 2;GECG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;151000
2012-12-16;GUANAQUITAS;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-12-16;GUATAPE;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;560000
2012-12-16;GUATRON;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;512000
2012-12-16;GUAVIO;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1200000
2012-12-16;INCAUCA 1;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;3500
2012-12-16;INGENIO PROVIDENCIA 2;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;INGENIO RIOPAILA 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;1500
2012-12-16;INGENIO RISARALDA 1;IRIG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;5500
2012-12-16;INGENIO SAN CARLOS 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;2000
2012-12-16;INSULA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-12-16;INTERMEDIA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-12-16;INZA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-12-16;IQUIRA I;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4320
2012-12-16;IQUIRA II;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5400
2012-12-16;JAGUAS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;170000
2012-12-16;JEPIRACHI 1 - 15;EPMG;EOLICA;VIENTO;NO DESPACHADO CENTRALMENTE;18420
2012-12-16;JULIO BRAVO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1500
2012-12-16;LA CASCADA ( ABEJORRAL);EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-12-16;LA CASCADA (ANTIOQUIA);LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2300
2012-12-16;LA HERRADURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-12-16;LA JUNCA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-12-16;LA PITA;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1420
2012-12-16;LA TASAJERA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;306000
2012-12-16;LA TINTA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-12-16;LA VUELTA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;11600
2012-12-16;MANANTIALES;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3150
2012-12-16;MAYAGUEZ 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;MERILECTRICA 1;CIVG;TERMICA;GAS;DESPACHADO CENTRALMENTE;167000
2012-12-16;MIEL I;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;396000
2012-12-16;MIROLINDO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2400
2012-12-16;MONDOMO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-12-16;MONTAÑITAS;CIVG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;MUNICIPAL;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-12-16;NIMA;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6700
2012-12-16;NIQUIA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-12-16;NUEVO LIBARE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5100
2012-12-16;NUTIBARA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-12-16;OVEJAS;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;820
2012-12-16;PAGUA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;600000
2012-12-16;PAIPA 1;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;31000
2012-12-16;PAIPA 2;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2012-12-16;PAIPA 3;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2012-12-16;PAIPA 4;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;150000
2012-12-16;PAJARITO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4900
2012-12-16;PALMAS SAN GIL;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;15000
2012-12-16;PASTALES;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-12-16;PATICO - LA CABRERA;GENG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1480
2012-12-16;PIEDRAS BLANCAS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2012-12-16;PLAYAS;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;201000
2012-12-16;PORCE II;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;405000
2012-12-16;PORCE III;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;660000
2012-12-16;PRADO;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;46000
2012-12-16;PRADO IV;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2012-12-16;PROELECTRICA 1;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-12-16;PROELECTRICA 2;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-12-16;PROENCA 1;PECG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;4000
2012-12-16;PUENTE GUILLERMO;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-12-16;REMEDIOS;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-12-16;RIO ABAJO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-12-16;RIO BOBO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4000
2012-12-16;RIO CALI;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1800
2012-12-16;RIO FRIO I;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1690
2012-12-16;RIO FRIO II;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;10000
2012-12-16;RIO GRANDE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-12-16;RIO INGENIO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;180
2012-12-16;RIO MAYO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-12-16;RIO PALO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1440
2012-12-16;RIO PIEDRAS;CIVG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;RIO RECIO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-12-16;RIO SAPUYES;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1650
2012-12-16;RIOFRIO (TAMESIS);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1200
2012-12-16;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-12-16;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9600
2012-12-16;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-12-16;SAJANDI;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3200
2012-12-16;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;285000
2012-12-16;SAN ANTONIO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-12-16;SAN CANCIO;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-12-16;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1240000
2012-12-16;SAN FRANCISCO;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;135000
2012-12-16;SAN FRANCISCO (Putumayo);GPYG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;468
2012-12-16;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-12-16;SAN JOSE DE LA MONTAÑA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;400
2012-12-16;SANTA ANA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;8000
2012-12-16;SANTA RITA;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-12-16;SANTIAGO;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2800
2012-12-16;SILVIA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-12-16;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18500
2012-12-16;SUEVA 2;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6000
2012-12-16;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;155000
2012-12-16;TEBSAB;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;791000
2012-12-16;TEQUENDAMA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-12-16;TERMOCANDELARIA 1;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-12-16;TERMOCANDELARIA 2;TCDG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;157000
2012-12-16;TERMOCENTRO CC;ISGG;TERMICA;GAS;DESPACHADO CENTRALMENTE;276000
2012-12-16;TERMODORADA 1;CHCG;TERMICA;GAS;DESPACHADO CENTRALMENTE;51000
2012-12-16;TERMODORADA 1;CHCG;TERMICA;JET-A1;DESPACHADO CENTRALMENTE;46000
2012-12-16;TERMOEMCALI 1;TEMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;229000
2012-12-16;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;3750
2012-12-16;TERMOSIERRAB;EPMG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;364000
2012-12-16;TERMOVALLE 1;TMVG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;205000
2012-12-16;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-12-16;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;30000
2012-12-16;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-12-16;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;338000
2012-12-16;URRAO;EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1030
2012-12-16;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-12-16;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-12-16;ZIPAEMG 2;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;34000
2012-12-16;ZIPAEMG 3;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2012-12-16;ZIPAEMG 4;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-12-16;ZIPAEMG 5;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-12-17;AGUA FRESCA;ADCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;7290
2012-12-17;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;429000
2012-12-17;ALTO TULUA;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;AMAIME;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;AMALFI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;810
2012-12-17;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;410
2012-12-17;ASNAZU;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-12-17;AYURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-12-17;BARRANQUILLA 3;GECG;TERMICA;FUELOIL;DESPACHADO CENTRALMENTE;60000
2012-12-17;BARRANQUILLA 4;GECG;TERMICA;FUELOIL;DESPACHADO CENTRALMENTE;60000
2012-12-17;BARROSO;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;BAYONA;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2012-12-17;BELLO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;350
2012-12-17;BELMONTE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3400
2012-12-17;BETANIA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;540000
2012-12-17;CALDERAS;ISGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;CALIMA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;132000
2012-12-17;CAMPESTRE (CALARCA);MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-12-17;CAMPESTRE (EPM);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;870
2012-12-17;CARACOLI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2600
2012-12-17;CARTAGENA 1;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;61000
2012-12-17;CARTAGENA 2;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;60000
2012-12-17;CARTAGENA 3;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;66000
2012-12-17;CARUQUIA;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-12-17;CASCADA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2012-12-17;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-12-17;CENTRAL CASTILLA 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;1000
2012-12-17;CHARQUITO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-12-17;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1000000
2012-12-17;CIMARRON;TMRG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-12-17;CURRUCUCUES;FACG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1250
2012-12-17;EL BOSQUE;ERCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2280
2012-12-17;EL LIMONAR;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-12-17;EL MORRO 1;TMRG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;EL MORRO 2;TMRG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;ESMERALDA;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;30000
2012-12-17;FLORES 1;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;160000
2012-12-17;FLORES 4B;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;450000
2012-12-17;FLORIDA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;GUACAICA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-12-17;GUAJIRA 1;GECG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;145000
2012-12-17;GUAJIRA 2;GECG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;151000
2012-12-17;GUANAQUITAS;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-12-17;GUATAPE;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;560000
2012-12-17;GUATRON;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;512000
2012-12-17;GUAVIO;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1200000
2012-12-17;INCAUCA 1;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;3500
2012-12-17;INGENIO PROVIDENCIA 2;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;INGENIO RIOPAILA 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;1500
2012-12-17;INGENIO RISARALDA 1;IRIG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;5500
2012-12-17;INGENIO SAN CARLOS 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;2000
2012-12-17;INSULA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-12-17;INTERMEDIA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-12-17;INZA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-12-17;IQUIRA I;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4320
2012-12-17;IQUIRA II;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5400
2012-12-17;JAGUAS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;170000
2012-12-17;JEPIRACHI 1 - 15;EPMG;EOLICA;VIENTO;NO DESPACHADO CENTRALMENTE;18420
2012-12-17;JULIO BRAVO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1500
2012-12-17;LA CASCADA ( ABEJORRAL);EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-12-17;LA CASCADA (ANTIOQUIA);LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2300
2012-12-17;LA HERRADURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-12-17;LA JUNCA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-12-17;LA PITA;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1420
2012-12-17;LA TASAJERA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;306000
2012-12-17;LA TINTA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-12-17;LA VUELTA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;11600
2012-12-17;MANANTIALES;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3150
2012-12-17;MAYAGUEZ 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;MERILECTRICA 1;CIVG;TERMICA;GAS;DESPACHADO CENTRALMENTE;167000
2012-12-17;MIEL I;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;396000
2012-12-17;MIROLINDO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2400
2012-12-17;MONDOMO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-12-17;MONTAÑITAS;CIVG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;MUNICIPAL;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-12-17;NIMA;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6700
2012-12-17;NIQUIA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-12-17;NUEVO LIBARE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5100
2012-12-17;NUTIBARA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-12-17;OVEJAS;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;820
2012-12-17;PAGUA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;600000
2012-12-17;PAIPA 1;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;31000
2012-12-17;PAIPA 2;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2012-12-17;PAIPA 3;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2012-12-17;PAIPA 4;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;150000
2012-12-17;PAJARITO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4900
2012-12-17;PALMAS SAN GIL;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;15000
2012-12-17;PASTALES;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-12-17;PATICO - LA CABRERA;GENG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1480
2012-12-17;PIEDRAS BLANCAS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2012-12-17;PLAYAS;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;201000
2012-12-17;PORCE II;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;405000
2012-12-17;PORCE III;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;660000
2012-12-17;PRADO;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;46000
2012-12-17;PRADO IV;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2012-12-17;PROELECTRICA 1;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-12-17;PROELECTRICA 2;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-12-17;PROENCA 1;PECG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;4000
2012-12-17;PUENTE GUILLERMO;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-12-17;REMEDIOS;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-12-17;RIO ABAJO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-12-17;RIO BOBO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4000
2012-12-17;RIO CALI;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1800
2012-12-17;RIO FRIO I;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1690
2012-12-17;RIO FRIO II;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;10000
2012-12-17;RIO GRANDE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-12-17;RIO INGENIO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;180
2012-12-17;RIO MAYO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-12-17;RIO PALO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1440
2012-12-17;RIO PIEDRAS;CIVG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-12-17;RIO RECIO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-12-17;RIO SAPUYES;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1650
2012-12-17;RIOFRIO (TAMESIS);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1200
2012-12-17;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-12-17;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9600
2012-12-17;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-12-17;SAJANDI;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3200
2012-12-17;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;285000
2012-12-17;SAN ANTONIO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
